service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date                                                                                                                                                                                                                                                                       
2026-07-062026-07-06383021,1,1,1,1,1,1,1,20260706,20260706                                                                                                                                                                                                                                                                                                    
2026-07-072026-07-07383021,1,1,1,1,1,1,1,20260707,20260707                                                                                                                                                                                                                                                                                                    
2026-07-082026-07-08383021,1,1,1,1,1,1,1,20260708,20260708                                                                                                                                                                                                                                                                                                    
2026-07-092026-07-09383021,1,1,1,1,1,1,1,20260709,20260709                                                                                                                                                                                                                                                                                                    
2026-07-102026-07-10383021,1,1,1,1,1,1,1,20260710,20260710                                                                                                                                                                                                                                                                                                    
2026-07-112026-07-11383021,1,1,1,1,1,1,1,20260711,20260711                                                                                                                                                                                                                                                                                                    
2026-07-122026-07-12383021,1,1,1,1,1,1,1,20260712,20260712                                                                                                                                                                                                                                                                                                    
2026-07-132026-07-13383021,1,1,1,1,1,1,1,20260713,20260713                                                                                                                                                                                                                                                                                                    
2026-07-142026-07-14383021,1,1,1,1,1,1,1,20260714,20260714                                                                                                                                                                                                                                                                                                    
2026-07-152026-07-15383021,1,1,1,1,1,1,1,20260715,20260715                                                                                                                                                                                                                                                                                                    
2026-07-162026-07-16383021,1,1,1,1,1,1,1,20260716,20260716                                                                                                                                                                                                                                                                                                    
2026-07-172026-07-17383021,1,1,1,1,1,1,1,20260717,20260717                                                                                                                                                                                                                                                                                                    
2026-07-182026-11-03383021,1,1,1,1,1,1,1,20260718,20261103                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383031,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383041,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383061,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383081,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03383101,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-15383101,1,1,1,1,1,1,1,20260504,20260615                                                                                                                                                                                                                                                                                                    
2026-05-012026-05-03383111,1,1,1,1,1,1,1,20260501,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-09-27383111,1,1,1,1,1,1,1,20260504,20260927                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383121,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383141,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383161,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15383181,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03383211,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-09-30383211,1,1,1,1,1,1,1,20260504,20260930                                                                                                                                                                                                                                                                                                    
2026-05-012026-05-03383212,1,1,1,1,1,1,1,20260501,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-09-27383212,1,1,1,1,1,1,1,20260504,20260927                                                                                                                                                                                                                                                                                                    
2026-04-302026-09-30383221,1,1,1,1,1,1,1,20260430,20260930                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03383241,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-28383241,1,1,1,1,1,1,1,20260504,20260628                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15384011,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-15384021,1,1,1,1,1,1,1,20260430,20260615                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-14385001,1,1,1,1,1,1,1,20260430,20260614                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03385041,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-14385041,1,1,1,1,1,1,1,20260504,20260614                                                                                                                                                                                                                                                                                                    
2026-06-152026-06-21385041,1,1,1,1,1,1,1,20260615,20260621                                                                                                                                                                                                                                                                                                    
2026-09-072026-10-04385041,1,1,1,1,1,1,1,20260907,20261004                                                                                                                                                                                                                                                                                                    
2026-10-052026-10-11385041,1,1,1,1,1,1,1,20261005,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18385041,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03385041,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-05-012026-05-03385042,1,1,1,1,1,1,1,20260501,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-14385042,1,1,1,1,1,1,1,20260504,20260614                                                                                                                                                                                                                                                                                                    
2026-06-152026-06-21385042,1,1,1,1,1,1,1,20260615,20260621                                                                                                                                                                                                                                                                                                    
2026-06-222026-09-06385042,1,1,1,1,1,1,1,20260622,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-10-04385042,1,1,1,1,1,1,1,20260907,20261004                                                                                                                                                                                                                                                                                                    
2026-10-052026-10-11385042,1,1,1,1,1,1,1,20261005,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18385042,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-10-31385042,1,1,1,1,1,1,1,20261019,20261031                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03385231,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-14385231,1,1,1,1,1,1,1,20260504,20260614                                                                                                                                                                                                                                                                                                    
2026-06-152026-06-21385231,1,1,1,1,1,1,1,20260615,20260621                                                                                                                                                                                                                                                                                                    
2026-09-072026-10-04385231,1,1,1,1,1,1,1,20260907,20261004                                                                                                                                                                                                                                                                                                    
2026-10-052026-10-11385231,1,1,1,1,1,1,1,20261005,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18385231,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03385231,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-05-012026-05-03385232,1,1,1,1,1,1,1,20260501,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-14385232,1,1,1,1,1,1,1,20260504,20260614                                                                                                                                                                                                                                                                                                    
2026-06-152026-06-21385232,1,1,1,1,1,1,1,20260615,20260621                                                                                                                                                                                                                                                                                                    
2026-06-222026-09-06385232,1,1,1,1,1,1,1,20260622,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-10-04385232,1,1,1,1,1,1,1,20260907,20261004                                                                                                                                                                                                                                                                                                    
2026-10-052026-10-11385232,1,1,1,1,1,1,1,20261005,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18385232,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-01385232,1,1,1,1,1,1,1,20261019,20261101                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-28386021,1,1,1,1,1,1,1,20260430,20260628                                                                                                                                                                                                                                                                                                    
2026-06-292026-07-05386021,1,1,1,1,1,1,1,20260629,20260705                                                                                                                                                                                                                                                                                                    
2026-07-062026-08-30386021,1,1,1,1,1,1,1,20260706,20260830                                                                                                                                                                                                                                                                                                    
2026-08-312026-09-06386021,1,1,1,1,1,1,1,20260831,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-27386021,1,1,1,1,1,1,1,20260907,20260927                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-18386041,1,1,1,1,1,1,1,20260430,20260518                                                                                                                                                                                                                                                                                                    
2026-05-192026-05-19386041,1,1,1,1,1,1,1,20260519,20260519                                                                                                                                                                                                                                                                                                    
2026-05-202026-05-20386041,1,1,1,1,1,1,1,20260520,20260520                                                                                                                                                                                                                                                                                                    
2026-05-212026-05-21386041,1,1,1,1,1,1,1,20260521,20260521                                                                                                                                                                                                                                                                                                    
2026-05-222026-05-22386041,1,1,1,1,1,1,1,20260522,20260522                                                                                                                                                                                                                                                                                                    
2026-05-252026-05-25386041,1,1,1,1,1,1,1,20260525,20260525                                                                                                                                                                                                                                                                                                    
2026-05-262026-05-26386041,1,1,1,1,1,1,1,20260526,20260526                                                                                                                                                                                                                                                                                                    
2026-05-272026-05-27386041,1,1,1,1,1,1,1,20260527,20260527                                                                                                                                                                                                                                                                                                    
2026-05-282026-05-28386041,1,1,1,1,1,1,1,20260528,20260528                                                                                                                                                                                                                                                                                                    
2026-05-292026-05-29386041,1,1,1,1,1,1,1,20260529,20260529                                                                                                                                                                                                                                                                                                    
2026-06-012026-06-01386041,1,1,1,1,1,1,1,20260601,20260601                                                                                                                                                                                                                                                                                                    
2026-06-022026-06-02386041,1,1,1,1,1,1,1,20260602,20260602                                                                                                                                                                                                                                                                                                    
2026-06-032026-06-03386041,1,1,1,1,1,1,1,20260603,20260603                                                                                                                                                                                                                                                                                                    
2026-06-042026-06-04386041,1,1,1,1,1,1,1,20260604,20260604                                                                                                                                                                                                                                                                                                    
2026-06-052026-06-05386041,1,1,1,1,1,1,1,20260605,20260605                                                                                                                                                                                                                                                                                                    
2026-06-082026-06-08386041,1,1,1,1,1,1,1,20260608,20260608                                                                                                                                                                                                                                                                                                    
2026-06-092026-06-09386041,1,1,1,1,1,1,1,20260609,20260609                                                                                                                                                                                                                                                                                                    
2026-06-102026-06-10386041,1,1,1,1,1,1,1,20260610,20260610                                                                                                                                                                                                                                                                                                    
2026-06-112026-06-11386041,1,1,1,1,1,1,1,20260611,20260611                                                                                                                                                                                                                                                                                                    
2026-06-122026-06-12386041,1,1,1,1,1,1,1,20260612,20260612                                                                                                                                                                                                                                                                                                    
2026-06-152026-06-15386041,1,1,1,1,1,1,1,20260615,20260615                                                                                                                                                                                                                                                                                                    
2026-06-162026-06-16386041,1,1,1,1,1,1,1,20260616,20260616                                                                                                                                                                                                                                                                                                    
2026-06-172026-06-17386041,1,1,1,1,1,1,1,20260617,20260617                                                                                                                                                                                                                                                                                                    
2026-06-182026-06-22386041,1,1,1,1,1,1,1,20260618,20260622                                                                                                                                                                                                                                                                                                    
2026-06-232026-06-23386041,1,1,1,1,1,1,1,20260623,20260623                                                                                                                                                                                                                                                                                                    
2026-06-242026-06-24386041,1,1,1,1,1,1,1,20260624,20260624                                                                                                                                                                                                                                                                                                    
2026-06-252026-06-25386041,1,1,1,1,1,1,1,20260625,20260625                                                                                                                                                                                                                                                                                                    
2026-06-262026-06-26386041,1,1,1,1,1,1,1,20260626,20260626                                                                                                                                                                                                                                                                                                    
2026-06-292026-06-29386041,1,1,1,1,1,1,1,20260629,20260629                                                                                                                                                                                                                                                                                                    
2026-06-302026-06-30386041,1,1,1,1,1,1,1,20260630,20260630                                                                                                                                                                                                                                                                                                    
2026-07-012026-07-01386041,1,1,1,1,1,1,1,20260701,20260701                                                                                                                                                                                                                                                                                                    
2026-07-022026-07-02386041,1,1,1,1,1,1,1,20260702,20260702                                                                                                                                                                                                                                                                                                    
2026-07-032026-07-03386041,1,1,1,1,1,1,1,20260703,20260703                                                                                                                                                                                                                                                                                                    
2026-07-062026-07-06386041,1,1,1,1,1,1,1,20260706,20260706                                                                                                                                                                                                                                                                                                    
2026-07-072026-07-07386041,1,1,1,1,1,1,1,20260707,20260707                                                                                                                                                                                                                                                                                                    
2026-07-082026-07-08386041,1,1,1,1,1,1,1,20260708,20260708                                                                                                                                                                                                                                                                                                    
2026-07-092026-07-09386041,1,1,1,1,1,1,1,20260709,20260709                                                                                                                                                                                                                                                                                                    
2026-07-102026-07-10386041,1,1,1,1,1,1,1,20260710,20260710                                                                                                                                                                                                                                                                                                    
2026-07-132026-07-13386041,1,1,1,1,1,1,1,20260713,20260713                                                                                                                                                                                                                                                                                                    
2026-07-142026-07-14386041,1,1,1,1,1,1,1,20260714,20260714                                                                                                                                                                                                                                                                                                    
2026-07-152026-07-15386041,1,1,1,1,1,1,1,20260715,20260715                                                                                                                                                                                                                                                                                                    
2026-07-162026-07-16386041,1,1,1,1,1,1,1,20260716,20260716                                                                                                                                                                                                                                                                                                    
2026-07-172026-07-17386041,1,1,1,1,1,1,1,20260717,20260717                                                                                                                                                                                                                                                                                                    
2026-07-182026-11-03386041,1,1,1,1,1,1,1,20260718,20261103                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-18386231,1,1,1,1,1,1,1,20260430,20260518                                                                                                                                                                                                                                                                                                    
2026-05-192026-05-19386231,1,1,1,1,1,1,1,20260519,20260519                                                                                                                                                                                                                                                                                                    
2026-05-202026-05-20386231,1,1,1,1,1,1,1,20260520,20260520                                                                                                                                                                                                                                                                                                    
2026-05-212026-05-21386231,1,1,1,1,1,1,1,20260521,20260521                                                                                                                                                                                                                                                                                                    
2026-05-222026-05-22386231,1,1,1,1,1,1,1,20260522,20260522                                                                                                                                                                                                                                                                                                    
2026-05-232026-05-23386231,1,1,1,1,1,1,1,20260523,20260523                                                                                                                                                                                                                                                                                                    
2026-05-242026-05-24386231,1,1,1,1,1,1,1,20260524,20260524                                                                                                                                                                                                                                                                                                    
2026-05-252026-05-25386231,1,1,1,1,1,1,1,20260525,20260525                                                                                                                                                                                                                                                                                                    
2026-05-262026-05-26386231,1,1,1,1,1,1,1,20260526,20260526                                                                                                                                                                                                                                                                                                    
2026-05-272026-05-27386231,1,1,1,1,1,1,1,20260527,20260527                                                                                                                                                                                                                                                                                                    
2026-05-282026-05-28386231,1,1,1,1,1,1,1,20260528,20260528                                                                                                                                                                                                                                                                                                    
2026-05-292026-05-29386231,1,1,1,1,1,1,1,20260529,20260529                                                                                                                                                                                                                                                                                                    
2026-05-302026-05-30386231,1,1,1,1,1,1,1,20260530,20260530                                                                                                                                                                                                                                                                                                    
2026-05-312026-05-31386231,1,1,1,1,1,1,1,20260531,20260531                                                                                                                                                                                                                                                                                                    
2026-06-012026-06-01386231,1,1,1,1,1,1,1,20260601,20260601                                                                                                                                                                                                                                                                                                    
